origin_id,destination_id,trips_person,intrazonal_factor,mc_distance_m,mc2_distance_m,mc2_passes_checkpoint_link,sense_code,checkpoint_is_directional,cap_M,cap_A,cap_B,cap_CU,cap_CAI,cap_CAII,cap_total,fa,focup_M,focup_A,focup_B,focup_CU,focup_CAI,focup_CAII,share_M,share_A,share_B,share_CU,share_CAI,share_CAII,veh_M,veh_A,veh_B,veh_CU,veh_CAI,veh_CAII,veh_total,congruence_id,congruence_reason
1350,1107,1.0,0,10740.688878437964,10740.688878437964,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
204,1107,1.0,0,11.832403189536198,21493.21016006547,True,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,1,passes_checkpoint_link
211,1107,1.0,0,10740.688878437964,10740.688878437964,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
1,1108,1.0,0,177048.17386417394,186491.51188078706,True,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,1,passes_checkpoint_link
10,1108,1.0,0,177048.17386417394,186491.51188078706,True,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,1,passes_checkpoint_link
1267,1108,1.0,0,10752.5212816275,10752.5212816275,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
1324,1108,21.48,0,11.832403189536198,21493.21016006547,True,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.1335632473930011,1.0494294971297824,0.0021600757149254687,0.15789299289238223,0.029636140781542537,0.011338444456301115,1.384020398367935,1,passes_checkpoint_link
1325,1108,30.16,0,10752.5212816275,10752.5212816275,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.18753573283858999,1.4735006347036421,0.0030329554730983304,0.22169705147273036,0.04161201145117891,0.015920273966575495,1.9432986599058153,3,mc2_within_10pct_of_mc
1346,1108,16.08,0,0.0,21505.042563255007,True,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,invalid_route
1348,1108,1.0,0,10752.5212816275,10752.5212816275,False,0,False,776.0,15060.0,251.0,1443.0,234.0,100.0,17864.0,1.002,1.0,2.47,20.0,1.573,1.359,1.518,0.043439319301388266,0.8430362740707569,0.014050604567845947,0.0807769816390506,0.013098969995521719,0.005597850425436633,0.006218028277141577,0.04885612184030644,0.00010056218412129742,0.007350697993127664,0.0013797086024926694,0.0005278605426583386,0.06443297943984799,3,mc2_within_10pct_of_mc
