start_date,end_date,date,destination,destination_name,origin,origin_name,total_trips,origin_node_id,destination_node_id
2025-09-04,2025-09-11,2025-09-10,53,21B,128,117,<10,144,154
2025-09-04,2025-09-11,2025-09-10,53,21B,131,124,53.9,142,154
2025-09-04,2025-09-11,2025-09-10,53,21B,132,125,<10,135,154
2025-09-04,2025-09-11,2025-09-10,53,21B,134,127,167.89,107,154
2025-09-04,2025-09-11,2025-09-10,53,21B,135,132,95.35,105,154
2025-09-04,2025-09-11,2025-09-10,53,21B,136,143,621.85,109,154
2025-09-04,2025-09-11,2025-09-10,53,21B,137,137,605.21,137,154
2025-09-04,2025-09-11,2025-09-10,53,21B,138,140,<10,143,154
2025-09-04,2025-09-11,2025-09-10,53,21B,139,111,12.38,141,154
2025-09-04,2025-09-11,2025-09-10,53,21B,140,121,<10,138,154
2025-09-04,2025-09-11,2025-09-10,53,21B,141,139,84.45,145,154
2025-09-04,2025-09-11,2025-09-10,53,21B,143,138,847.45,136,154
2025-09-04,2025-09-11,2025-09-10,53,21B,144,128,14.32,112,154
2025-09-04,2025-09-11,2025-09-10,53,21B,145,141,13.5,115,154
2025-09-04,2025-09-11,2025-09-10,53,21B,147,54,139.65,123,154
2025-09-04,2025-09-11,2025-09-10,53,21B,148,51F,26.66,118,154
2025-09-04,2025-09-11,2025-09-10,53,21B,149,112,183.89,40,154
2025-09-04,2025-09-11,2025-09-10,53,21B,15,24B,110.16,72,154
2025-09-04,2025-09-11,2025-09-10,53,21B,150,101,<10,44,154
2025-09-04,2025-09-11,2025-09-10,53,21B,40,149,13.29,64,154
2025-09-04,2025-09-11,2025-09-10,53,21B,41,106,20.48,84,154
2025-09-04,2025-09-11,2025-09-10,53,21B,42,104,<10,81,154
2025-09-04,2025-09-11,2025-09-10,53,21B,43,105,11.85,82,154
2025-09-04,2025-09-11,2025-09-10,53,21B,44,150,96.83,79,154
2025-09-04,2025-09-11,2025-09-10,53,21B,45,113,55.96,80,154
2025-09-04,2025-09-11,2025-09-10,53,21B,50,09,83.28,111,154
2025-09-04,2025-09-11,2025-09-10,53,21B,52,07,4345.0,78,154
2025-09-04,2025-09-11,2025-09-10,53,21B,53,21B,662.64,154,154
2025-09-04,2025-09-11,2025-09-10,53,21B,54,70B,180.18,147,154
2025-09-04,2025-09-11,2025-09-10,53,21B,59,49F,81.04,60,154
2025-09-04,2025-09-11,2025-09-10,53,21B,60,59,36.51,76,154
2025-09-04,2025-09-11,2025-09-10,53,21B,61,X4F,<10,104,154
2025-09-04,2025-09-11,2025-09-10,54,70B,100,68A,26.05,2,147
2025-09-04,2025-09-11,2025-09-10,54,70B,102,63B,19.32,46,147
2025-09-04,2025-09-11,2025-09-10,54,70B,103,29F,<10,125,147
2025-09-04,2025-09-11,2025-09-10,54,70B,104,61,<10,42,147
2025-09-04,2025-09-11,2025-09-10,54,70B,105,135,<10,43,147
2025-09-04,2025-09-11,2025-09-10,54,70B,106,130,135.8,41,147
2025-09-04,2025-09-11,2025-09-10,54,70B,107,134,<10,133,147
2025-09-04,2025-09-11,2025-09-10,54,70B,108,126,<10,4,147
2025-09-04,2025-09-11,2025-09-10,54,70B,109,136,<10,130,147
2025-09-04,2025-09-11,2025-09-10,54,70B,110,48F,<10,127,147
2025-09-04,2025-09-11,2025-09-10,54,70B,111,50,<10,139,147
2025-09-04,2025-09-11,2025-09-10,54,70B,112,144,23.82,149,147
2025-09-04,2025-09-11,2025-09-10,54,70B,113,142,<10,45,147
2025-09-04,2025-09-11,2025-09-10,54,70B,115,145,29.04,119,147
2025-09-04,2025-09-11,2025-09-10,54,70B,116,146,<10,124,147
2025-09-04,2025-09-11,2025-09-10,54,70B,121,133,33.04,140,147
2025-09-04,2025-09-11,2025-09-10,54,70B,123,147,19.13,117,147
2025-09-04,2025-09-11,2025-09-10,54,70B,124,116,13.45,131,147
2025-09-04,2025-09-11,2025-09-10,54,70B,127,110,14.73,134,147
2025-09-04,2025-09-11,2025-09-10,54,70B,131,124,<10,142,147
2025-09-04,2025-09-11,2025-09-10,54,70B,134,127,31.82,107,147
2025-09-04,2025-09-11,2025-09-10,54,70B,135,132,16.82,105,147
2025-09-04,2025-09-11,2025-09-10,54,70B,136,143,123.54,109,147
2025-09-04,2025-09-11,2025-09-10,54,70B,137,137,102.26,137,147
2025-09-04,2025-09-11,2025-09-10,54,70B,138,140,<10,143,147
2025-09-04,2025-09-11,2025-09-10,54,70B,139,111,<10,141,147
2025-09-04,2025-09-11,2025-09-10,54,70B,141,139,27.82,145,147
2025-09-04,2025-09-11,2025-09-10,54,70B,142,131,<10,113,147
2025-09-04,2025-09-11,2025-09-10,54,70B,143,138,169.53,136,147
2025-09-04,2025-09-11,2025-09-10,54,70B,144,128,<10,112,147
2025-09-04,2025-09-11,2025-09-10,54,70B,147,54,23.37,123,147
2025-09-04,2025-09-11,2025-09-10,54,70B,148,51F,<10,118,147
2025-09-04,2025-09-11,2025-09-10,54,70B,149,112,39.71,40,147
2025-09-04,2025-09-11,2025-09-10,54,70B,15,24B,20.08,72,147
2025-09-04,2025-09-11,2025-09-10,54,70B,40,149,<10,64,147
2025-09-04,2025-09-11,2025-09-10,54,70B,41,106,<10,84,147
2025-09-04,2025-09-11,2025-09-10,54,70B,44,150,13.04,79,147
2025-09-04,2025-09-11,2025-09-10,54,70B,45,113,<10,80,147
2025-09-04,2025-09-11,2025-09-10,54,70B,50,09,35.38,111,147
2025-09-04,2025-09-11,2025-09-10,54,70B,52,07,826.12,78,147
2025-09-04,2025-09-11,2025-09-10,54,70B,53,21B,86.54,154,147
2025-09-04,2025-09-11,2025-09-10,54,70B,54,70B,178.36,147,147
2025-09-04,2025-09-11,2025-09-10,54,70B,59,49F,<10,60,147
2025-09-04,2025-09-11,2025-09-10,54,70B,60,59,<10,76,147
2025-09-04,2025-09-11,2025-09-10,54,70B,61,X4F,<10,104,147
2025-09-04,2025-09-11,2025-09-10,59,49F,104,61,11.48,42,60
2025-09-04,2025-09-11,2025-09-10,59,49F,106,130,<10,41,60
2025-09-04,2025-09-11,2025-09-10,59,49F,136,143,<10,109,60
2025-09-04,2025-09-11,2025-09-10,59,49F,44,150,<10,79,60
2025-09-04,2025-09-11,2025-09-10,59,49F,52,07,<10,78,60
2025-09-04,2025-09-11,2025-09-10,59,49F,53,21B,<10,154,60
2025-09-04,2025-09-11,2025-09-10,59,49F,54,70B,<10,147,60
2025-09-04,2025-09-11,2025-09-10,59,49F,59,49F,<10,60,60
2025-09-04,2025-09-11,2025-09-10,60,59,149,112,<10,40,76
2025-09-04,2025-09-11,2025-09-10,60,59,50,09,<10,111,76
2025-09-04,2025-09-11,2025-09-10,60,59,52,07,<10,78,76
2025-09-04,2025-09-11,2025-09-10,60,59,54,70B,<10,147,76
2025-09-04,2025-09-11,2025-09-10,60,59,60,59,<10,76,76
2025-09-04,2025-09-11,2025-09-10,61,X4F,106,130,<10,41,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,107,134,<10,133,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,113,142,<10,45,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,115,145,<10,119,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,117,123,<10,128,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,121,133,11.9,140,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,134,127,<10,107,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,136,143,<10,109,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,137,137,21.27,137,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,143,138,15.86,136,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,149,112,<10,40,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,15,24B,<10,72,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,40,149,<10,64,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,50,09,10.35,111,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,52,07,30.52,78,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,53,21B,<10,154,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,59,49F,14.93,60,104
2025-09-04,2025-09-11,2025-09-10,61,X4F,61,X4F,<10,104,104
2025-09-04,2025-09-11,2025-09-11,100,68A,100,68A,39.5,2,2
2025-09-04,2025-09-11,2025-09-11,100,68A,102,63B,<10,46,2
2025-09-04,2025-09-11,2025-09-11,100,68A,106,130,<10,41,2
2025-09-04,2025-09-11,2025-09-11,100,68A,107,134,<10,133,2
2025-09-04,2025-09-11,2025-09-11,100,68A,112,144,<10,149,2
2025-09-04,2025-09-11,2025-09-11,100,68A,113,142,12.11,45,2
2025-09-04,2025-09-11,2025-09-11,100,68A,115,145,<10,119,2
2025-09-04,2025-09-11,2025-09-11,100,68A,116,146,<10,124,2
2025-09-04,2025-09-11,2025-09-11,100,68A,130,109,<10,106,2
2025-09-04,2025-09-11,2025-09-11,100,68A,131,124,<10,142,2
2025-09-04,2025-09-11,2025-09-11,100,68A,134,127,<10,107,2
2025-09-04,2025-09-11,2025-09-11,100,68A,135,132,<10,105,2
2025-09-04,2025-09-11,2025-09-11,100,68A,136,143,16.34,109,2
2025-09-04,2025-09-11,2025-09-11,100,68A,137,137,<10,137,2
2025-09-04,2025-09-11,2025-09-11,100,68A,141,139,<10,145,2
2025-09-04,2025-09-11,2025-09-11,100,68A,143,138,<10,136,2
2025-09-04,2025-09-11,2025-09-11,100,68A,15,24B,<10,72,2
2025-09-04,2025-09-11,2025-09-11,100,68A,50,09,<10,111,2
2025-09-04,2025-09-11,2025-09-11,100,68A,52,07,65.83,78,2
2025-09-04,2025-09-11,2025-09-11,100,68A,53,21B,<10,154,2
2025-09-04,2025-09-11,2025-09-11,100,68A,54,70B,18.41,147,2
2025-09-04,2025-09-11,2025-09-11,100,68A,60,59,<10,76,2
2025-09-04,2025-09-11,2025-09-11,101,X63F,101,X63F,<10,150,150
2025-09-04,2025-09-11,2025-09-11,101,X63F,106,130,<10,41,150
2025-09-04,2025-09-11,2025-09-11,101,X63F,116,146,<10,124,150
2025-09-04,2025-09-11,2025-09-11,101,X63F,137,137,<10,137,150
2025-09-04,2025-09-11,2025-09-11,101,X63F,52,07,<10,78,150
2025-09-04,2025-09-11,2025-09-11,102,63B,100,68A,16.19,2,46
2025-09-04,2025-09-11,2025-09-11,102,63B,101,X63F,<10,150,46
2025-09-04,2025-09-11,2025-09-11,102,63B,102,63B,133.16,46,46
2025-09-04,2025-09-11,2025-09-11,102,63B,103,29F,<10,125,46
2025-09-04,2025-09-11,2025-09-11,102,63B,104,61,22.09,42,46
2025-09-04,2025-09-11,2025-09-11,102,63B,105,135,<10,43,46
2025-09-04,2025-09-11,2025-09-11,102,63B,106,130,117.81,41,46
2025-09-04,2025-09-11,2025-09-11,102,63B,107,134,10.98,133,46
2025-09-04,2025-09-11,2025-09-11,102,63B,109,136,<10,130,46
2025-09-04,2025-09-11,2025-09-11,102,63B,111,50,<10,139,46
2025-09-04,2025-09-11,2025-09-11,102,63B,112,144,<10,149,46
2025-09-04,2025-09-11,2025-09-11,102,63B,113,142,26.01,45,46
2025-09-04,2025-09-11,2025-09-11,102,63B,115,145,43.33,119,46
2025-09-04,2025-09-11,2025-09-11,102,63B,116,146,49.63,124,46
2025-09-04,2025-09-11,2025-09-11,102,63B,117,123,<10,128,46
2025-09-04,2025-09-11,2025-09-11,102,63B,121,133,11.69,140,46
2025-09-04,2025-09-11,2025-09-11,102,63B,123,147,10.96,117,46
2025-09-04,2025-09-11,2025-09-11,102,63B,124,116,<10,131,46
2025-09-04,2025-09-11,2025-09-11,102,63B,127,110,<10,134,46
2025-09-04,2025-09-11,2025-09-11,102,63B,130,109,<10,106,46
2025-09-04,2025-09-11,2025-09-11,102,63B,131,124,<10,142,46
2025-09-04,2025-09-11,2025-09-11,102,63B,134,127,48.52,107,46
2025-09-04,2025-09-11,2025-09-11,102,63B,135,132,33.42,105,46
2025-09-04,2025-09-11,2025-09-11,102,63B,136,143,213.45,109,46
2025-09-04,2025-09-11,2025-09-11,102,63B,137,137,75.08,137,46
2025-09-04,2025-09-11,2025-09-11,102,63B,138,140,12.35,143,46
2025-09-04,2025-09-11,2025-09-11,102,63B,141,139,12.31,145,46
2025-09-04,2025-09-11,2025-09-11,102,63B,142,131,<10,113,46
2025-09-04,2025-09-11,2025-09-11,102,63B,143,138,158.08,136,46
2025-09-04,2025-09-11,2025-09-11,102,63B,144,128,<10,112,46
2025-09-04,2025-09-11,2025-09-11,102,63B,145,141,<10,115,46
2025-09-04,2025-09-11,2025-09-11,102,63B,147,54,65.21,123,46
2025-09-04,2025-09-11,2025-09-11,102,63B,149,112,28.27,40,46
2025-09-04,2025-09-11,2025-09-11,102,63B,15,24B,14.0,72,46
2025-09-04,2025-09-11,2025-09-11,102,63B,40,149,<10,64,46
2025-09-04,2025-09-11,2025-09-11,102,63B,41,106,15.05,84,46
2025-09-04,2025-09-11,2025-09-11,102,63B,44,150,<10,79,46
2025-09-04,2025-09-11,2025-09-11,102,63B,45,113,<10,80,46
2025-09-04,2025-09-11,2025-09-11,102,63B,50,09,<10,111,46
2025-09-04,2025-09-11,2025-09-11,102,63B,52,07,675.79,78,46
2025-09-04,2025-09-11,2025-09-11,102,63B,53,21B,24.69,154,46
2025-09-04,2025-09-11,2025-09-11,102,63B,54,70B,28.17,147,46
2025-09-04,2025-09-11,2025-09-11,102,63B,59,49F,<10,60,46
2025-09-04,2025-09-11,2025-09-11,102,63B,60,59,<10,76,46
2025-09-04,2025-09-11,2025-09-11,104,61,100,68A,<10,2,42
2025-09-04,2025-09-11,2025-09-11,104,61,102,63B,<10,46,42
2025-09-04,2025-09-11,2025-09-11,104,61,104,61,24.61,42,42
2025-09-04,2025-09-11,2025-09-11,104,61,106,130,<10,41,42
2025-09-04,2025-09-11,2025-09-11,104,61,113,142,<10,45,42
2025-09-04,2025-09-11,2025-09-11,104,61,116,146,23.93,124,42
2025-09-04,2025-09-11,2025-09-11,104,61,134,127,11.9,107,42
2025-09-04,2025-09-11,2025-09-11,104,61,135,132,<10,105,42
2025-09-04,2025-09-11,2025-09-11,104,61,136,143,27.41,109,42
2025-09-04,2025-09-11,2025-09-11,104,61,137,137,<10,137,42
2025-09-04,2025-09-11,2025-09-11,104,61,141,139,<10,145,42
2025-09-04,2025-09-11,2025-09-11,104,61,143,138,20.66,136,42
2025-09-04,2025-09-11,2025-09-11,104,61,149,112,<10,40,42
2025-09-04,2025-09-11,2025-09-11,104,61,15,24B,12.11,72,42
2025-09-04,2025-09-11,2025-09-11,104,61,40,149,<10,64,42
2025-09-04,2025-09-11,2025-09-11,104,61,44,150,10.16,79,42
2025-09-04,2025-09-11,2025-09-11,104,61,50,09,<10,111,42
2025-09-04,2025-09-11,2025-09-11,104,61,52,07,82.06,78,42
2025-09-04,2025-09-11,2025-09-11,104,61,53,21B,<10,154,42
2025-09-04,2025-09-11,2025-09-11,104,61,54,70B,11.42,147,42
2025-09-04,2025-09-11,2025-09-11,104,61,61,X4F,<10,104,42
2025-09-04,2025-09-11,2025-09-11,105,135,100,68A,<10,2,43
2025-09-04,2025-09-11,2025-09-11,105,135,102,63B,<10,46,43
2025-09-04,2025-09-11,2025-09-11,105,135,105,135,38.47,43,43
2025-09-04,2025-09-11,2025-09-11,105,135,106,130,236.01,41,43
2025-09-04,2025-09-11,2025-09-11,105,135,107,134,<10,133,43
2025-09-04,2025-09-11,2025-09-11,105,135,109,136,14.48,130,43
2025-09-04,2025-09-11,2025-09-11,105,135,113,142,55.44,45,43
2025-09-04,2025-09-11,2025-09-11,105,135,115,145,20.51,119,43
2025-09-04,2025-09-11,2025-09-11,105,135,116,146,102.62,124,43
2025-09-04,2025-09-11,2025-09-11,105,135,126,114,<10,108,43
2025-09-04,2025-09-11,2025-09-11,105,135,127,110,21.2,134,43
2025-09-04,2025-09-11,2025-09-11,105,135,131,124,11.79,142,43
2025-09-04,2025-09-11,2025-09-11,105,135,134,127,81.77,107,43
2025-09-04,2025-09-11,2025-09-11,105,135,135,132,14.46,105,43
2025-09-04,2025-09-11,2025-09-11,105,135,136,143,114.81,109,43
2025-09-04,2025-09-11,2025-09-11,105,135,137,137,114.23,137,43
2025-09-04,2025-09-11,2025-09-11,105,135,138,140,<10,143,43
2025-09-04,2025-09-11,2025-09-11,105,135,141,139,88.16,145,43
2025-09-04,2025-09-11,2025-09-11,105,135,143,138,99.13,136,43
2025-09-04,2025-09-11,2025-09-11,105,135,144,128,14.08,112,43
2025-09-04,2025-09-11,2025-09-11,105,135,148,51F,12.25,118,43
2025-09-04,2025-09-11,2025-09-11,105,135,149,112,18.98,40,43
2025-09-04,2025-09-11,2025-09-11,105,135,50,09,10.58,111,43
2025-09-04,2025-09-11,2025-09-11,105,135,52,07,219.42,78,43
2025-09-04,2025-09-11,2025-09-11,105,135,53,21B,<10,154,43
2025-09-04,2025-09-11,2025-09-11,105,135,54,70B,19.24,147,43
2025-09-04,2025-09-11,2025-09-11,105,135,59,49F,16.37,60,43
2025-09-04,2025-09-11,2025-09-11,106,130,102,63B,<10,46,41
2025-09-04,2025-09-11,2025-09-11,106,130,105,135,<10,43,41
2025-09-04,2025-09-11,2025-09-11,106,130,106,130,31.75,41,41
2025-09-04,2025-09-11,2025-09-11,106,130,107,134,14.27,133,41
2025-09-04,2025-09-11,2025-09-11,106,130,109,136,17.27,130,41
2025-09-04,2025-09-11,2025-09-11,106,130,114,14F,10.36,126,41
2025-09-04,2025-09-11,2025-09-11,106,130,115,145,<10,119,41
2025-09-04,2025-09-11,2025-09-11,106,130,116,146,<10,124,41
2025-09-04,2025-09-11,2025-09-11,106,130,134,127,<10,107,41
2025-09-04,2025-09-11,2025-09-11,106,130,137,137,<10,137,41
2025-09-04,2025-09-11,2025-09-11,106,130,141,139,<10,145,41
2025-09-04,2025-09-11,2025-09-11,106,130,144,128,<10,112,41
2025-09-04,2025-09-11,2025-09-11,106,130,15,24B,16.71,72,41
2025-09-04,2025-09-11,2025-09-11,106,130,40,149,<10,64,41
2025-09-04,2025-09-11,2025-09-11,106,130,52,07,12.15,78,41
2025-09-04,2025-09-11,2025-09-11,106,130,53,21B,<10,154,41
2025-09-04,2025-09-11,2025-09-11,106,130,54,70B,<10,147,41
2025-09-04,2025-09-11,2025-09-11,107,134,100,68A,<10,2,133
2025-09-04,2025-09-11,2025-09-11,107,134,102,63B,<10,46,133
2025-09-04,2025-09-11,2025-09-11,107,134,105,135,11.93,43,133
2025-09-04,2025-09-11,2025-09-11,107,134,106,130,454.44,41,133
2025-09-04,2025-09-11,2025-09-11,107,134,107,134,143.78,133,133
2025-09-04,2025-09-11,2025-09-11,107,134,108,126,<10,4,133
2025-09-04,2025-09-11,2025-09-11,107,134,109,136,14.1,130,133
2025-09-04,2025-09-11,2025-09-11,107,134,111,50,<10,139,133
2025-09-04,2025-09-11,2025-09-11,107,134,112,144,18.6,149,133
2025-09-04,2025-09-11,2025-09-11,107,134,113,142,48.8,45,133
2025-09-04,2025-09-11,2025-09-11,107,134,115,145,12.54,119,133
2025-09-04,2025-09-11,2025-09-11,107,134,116,146,545.27,124,133
2025-09-04,2025-09-11,2025-09-11,107,134,121,133,13.74,140,133
2025-09-04,2025-09-11,2025-09-11,107,134,123,147,<10,117,133
2025-09-04,2025-09-11,2025-09-11,107,134,127,110,<10,134,133
2025-09-04,2025-09-11,2025-09-11,107,134,131,124,11.77,142,133
2025-09-04,2025-09-11,2025-09-11,107,134,132,125,<10,135,133
2025-09-04,2025-09-11,2025-09-11,107,134,134,127,111.4,107,133
2025-09-04,2025-09-11,2025-09-11,107,134,135,132,73.62,105,133
2025-09-04,2025-09-11,2025-09-11,107,134,136,143,884.63,109,133
2025-09-04,2025-09-11,2025-09-11,107,134,137,137,370.16,137,133
2025-09-04,2025-09-11,2025-09-11,107,134,141,139,46.67,145,133
2025-09-04,2025-09-11,2025-09-11,107,134,142,131,<10,113,133
2025-09-04,2025-09-11,2025-09-11,107,134,143,138,301.62,136,133
2025-09-04,2025-09-11,2025-09-11,107,134,145,141,11.63,115,133
2025-09-04,2025-09-11,2025-09-11,107,134,147,54,<10,123,133
2025-09-04,2025-09-11,2025-09-11,107,134,148,51F,<10,118,133
2025-09-04,2025-09-11,2025-09-11,107,134,149,112,12.96,40,133
2025-09-04,2025-09-11,2025-09-11,107,134,15,24B,11.78,72,133
2025-09-04,2025-09-11,2025-09-11,107,134,40,149,<10,64,133
2025-09-04,2025-09-11,2025-09-11,107,134,41,106,<10,84,133
2025-09-04,2025-09-11,2025-09-11,107,134,44,150,17.9,79,133
2025-09-04,2025-09-11,2025-09-11,107,134,45,113,13.71,80,133
2025-09-04,2025-09-11,2025-09-11,107,134,50,09,15.56,111,133
2025-09-04,2025-09-11,2025-09-11,107,134,52,07,418.32,78,133
2025-09-04,2025-09-11,2025-09-11,107,134,53,21B,23.81,154,133
2025-09-04,2025-09-11,2025-09-11,107,134,54,70B,<10,147,133
2025-09-04,2025-09-11,2025-09-11,107,134,59,49F,22.55,60,133
2025-09-04,2025-09-11,2025-09-11,108,126,104,61,<10,42,4
2025-09-04,2025-09-11,2025-09-11,108,126,105,135,<10,43,4
2025-09-04,2025-09-11,2025-09-11,108,126,106,130,<10,41,4
2025-09-04,2025-09-11,2025-09-11,108,126,108,126,<10,4,4
2025-09-04,2025-09-11,2025-09-11,108,126,109,136,<10,130,4
2025-09-04,2025-09-11,2025-09-11,108,126,131,124,<10,142,4
2025-09-04,2025-09-11,2025-09-11,108,126,52,07,<10,78,4
2025-09-04,2025-09-11,2025-09-11,109,136,100,68A,10.8,2,130
2025-09-04,2025-09-11,2025-09-11,109,136,102,63B,<10,46,130
2025-09-04,2025-09-11,2025-09-11,109,136,105,135,<10,43,130
2025-09-04,2025-09-11,2025-09-11,109,136,106,130,653.68,41,130
2025-09-04,2025-09-11,2025-09-11,109,136,107,134,<10,133,130
2025-09-04,2025-09-11,2025-09-11,109,136,108,126,<10,4,130
2025-09-04,2025-09-11,2025-09-11,109,136,109,136,36.01,130,130
2025-09-04,2025-09-11,2025-09-11,109,136,111,50,<10,139,130
2025-09-04,2025-09-11,2025-09-11,109,136,112,144,11.15,149,130
2025-09-04,2025-09-11,2025-09-11,109,136,113,142,37.18,45,130
2025-09-04,2025-09-11,2025-09-11,109,136,115,145,53.76,119,130
2025-09-04,2025-09-11,2025-09-11,109,136,116,146,91.17,124,130
2025-09-04,2025-09-11,2025-09-11,109,136,121,133,11.84,140,130
2025-09-04,2025-09-11,2025-09-11,109,136,126,114,16.3,108,130
2025-09-04,2025-09-11,2025-09-11,109,136,127,110,73.1,134,130
2025-09-04,2025-09-11,2025-09-11,109,136,131,124,<10,142,130
2025-09-04,2025-09-11,2025-09-11,109,136,132,125,<10,135,130
2025-09-04,2025-09-11,2025-09-11,109,136,134,127,147.78,107,130
2025-09-04,2025-09-11,2025-09-11,109,136,135,132,88.13,105,130
2025-09-04,2025-09-11,2025-09-11,109,136,136,143,653.35,109,130
2025-09-04,2025-09-11,2025-09-11,109,136,137,137,468.75,137,130
2025-09-04,2025-09-11,2025-09-11,109,136,141,139,90.36,145,130
2025-09-04,2025-09-11,2025-09-11,109,136,143,138,354.96,136,130
2025-09-04,2025-09-11,2025-09-11,109,136,144,128,<10,112,130
2025-09-04,2025-09-11,2025-09-11,109,136,145,141,45.53,115,130
2025-09-04,2025-09-11,2025-09-11,109,136,149,112,38.13,40,130
2025-09-04,2025-09-11,2025-09-11,109,136,15,24B,<10,72,130
2025-09-04,2025-09-11,2025-09-11,109,136,41,106,<10,84,130
2025-09-04,2025-09-11,2025-09-11,109,136,44,150,17.62,79,130
2025-09-04,2025-09-11,2025-09-11,109,136,45,113,<10,80,130
2025-09-04,2025-09-11,2025-09-11,109,136,50,09,13.78,111,130
2025-09-04,2025-09-11,2025-09-11,109,136,52,07,244.52,78,130
2025-09-04,2025-09-11,2025-09-11,109,136,53,21B,<10,154,130
2025-09-04,2025-09-11,2025-09-11,109,136,54,70B,<10,147,130
2025-09-04,2025-09-11,2025-09-11,109,136,59,49F,15.13,60,130
2025-09-04,2025-09-11,2025-09-11,109,136,60,59,<10,76,130
2025-09-04,2025-09-11,2025-09-11,110,48F,110,48F,10.57,127,127
2025-09-04,2025-09-11,2025-09-11,111,50,111,50,<10,139,139
2025-09-04,2025-09-11,2025-09-11,111,50,127,110,<10,134,139
2025-09-04,2025-09-11,2025-09-11,111,50,135,132,<10,105,139
2025-09-04,2025-09-11,2025-09-11,111,50,136,143,<10,109,139
2025-09-04,2025-09-11,2025-09-11,111,50,15,24B,<10,72,139
2025-09-04,2025-09-11,2025-09-11,112,144,107,134,<10,133,149
2025-09-04,2025-09-11,2025-09-11,112,144,112,144,548.04,149,149
2025-09-04,2025-09-11,2025-09-11,112,144,115,145,<10,119,149
2025-09-04,2025-09-11,2025-09-11,112,144,116,146,19.04,124,149
2025-09-04,2025-09-11,2025-09-11,112,144,136,143,<10,109,149
2025-09-04,2025-09-11,2025-09-11,113,142,107,134,11.69,133,45
2025-09-04,2025-09-11,2025-09-11,113,142,113,142,<10,45,45
2025-09-04,2025-09-11,2025-09-11,113,142,115,145,<10,119,45
2025-09-04,2025-09-11,2025-09-11,113,142,134,127,<10,107,45
2025-09-04,2025-09-11,2025-09-11,113,142,143,138,<10,136,45
2025-09-04,2025-09-11,2025-09-11,113,142,52,07,<10,78,45
2025-09-04,2025-09-11,2025-09-11,113,142,53,21B,<10,154,45
2025-09-04,2025-09-11,2025-09-11,113,142,61,X4F,<10,104,45
2025-09-04,2025-09-11,2025-09-11,114,14F,106,130,<10,41,126
2025-09-04,2025-09-11,2025-09-11,114,14F,137,137,<10,137,126
2025-09-04,2025-09-11,2025-09-11,114,14F,143,138,12.37,136,126
2025-09-04,2025-09-11,2025-09-11,114,14F,149,112,<10,40,126
2025-09-04,2025-09-11,2025-09-11,114,14F,15,24B,<10,72,126
2025-09-04,2025-09-11,2025-09-11,114,14F,40,149,<10,64,126
2025-09-04,2025-09-11,2025-09-11,114,14F,52,07,15.2,78,126
2025-09-04,2025-09-11,2025-09-11,115,145,100,68A,<10,2,119
2025-09-04,2025-09-11,2025-09-11,115,145,102,63B,<10,46,119
2025-09-04,2025-09-11,2025-09-11,115,145,105,135,12.91,43,119
2025-09-04,2025-09-11,2025-09-11,115,145,106,130,49.21,41,119
2025-09-04,2025-09-11,2025-09-11,115,145,107,134,<10,133,119
2025-09-04,2025-09-11,2025-09-11,115,145,109,136,126.52,130,119
2025-09-04,2025-09-11,2025-09-11,115,145,111,50,<10,139,119
2025-09-04,2025-09-11,2025-09-11,115,145,112,144,588.59,149,119
2025-09-04,2025-09-11,2025-09-11,115,145,113,142,<10,45,119
2025-09-04,2025-09-11,2025-09-11,115,145,115,145,1821.04,119,119
2025-09-04,2025-09-11,2025-09-11,115,145,116,146,144.18,124,119
2025-09-04,2025-09-11,2025-09-11,115,145,121,133,<10,140,119
2025-09-04,2025-09-11,2025-09-11,115,145,123,147,11.01,117,119
2025-09-04,2025-09-11,2025-09-11,115,145,127,110,16.33,134,119
2025-09-04,2025-09-11,2025-09-11,115,145,131,124,<10,142,119
2025-09-04,2025-09-11,2025-09-11,115,145,132,125,10.68,135,119
2025-09-04,2025-09-11,2025-09-11,115,145,134,127,53.4,107,119
2025-09-04,2025-09-11,2025-09-11,115,145,135,132,86.58,105,119
2025-09-04,2025-09-11,2025-09-11,115,145,136,143,5770.95,109,119
2025-09-04,2025-09-11,2025-09-11,115,145,137,137,347.27,137,119
2025-09-04,2025-09-11,2025-09-11,115,145,138,140,54.41,143,119
2025-09-04,2025-09-11,2025-09-11,115,145,141,139,18.92,145,119
2025-09-04,2025-09-11,2025-09-11,115,145,143,138,608.89,136,119
